1.72237e-06 1.28863e-05  6.17121e-16 0.00000e+00 
6.20915e-03 3.12960e+08  -3.12960e+08 0.00000e+00 
6.21085e-03 3.13299e+08  -3.13299e+08 0.00000e+00 
6.21256e-03 3.13639e+08  -3.13639e+08 0.00000e+00 
6.21426e-03 3.13979e+08  -3.13979e+08 0.00000e+00 
6.21596e-03 3.14319e+08  -3.14319e+08 0.00000e+00 
6.21767e-03 3.14659e+08  -3.14659e+08 0.00000e+00 
6.21937e-03 3.15000e+08  -3.15000e+08 0.00000e+00 
6.22108e-03 3.15341e+08  -3.15341e+08 0.00000e+00 
6.22278e-03 3.15682e+08  -3.15682e+08 0.00000e+00 
6.22448e-03 3.16024e+08  -3.16024e+08 0.00000e+00 
6.22619e-03 3.16365e+08  -3.16365e+08 0.00000e+00 
6.22789e-03 3.16707e+08  -3.16707e+08 0.00000e+00 
6.22959e-03 3.17050e+08  -3.17050e+08 0.00000e+00 
6.23130e-03 3.17392e+08  -3.17392e+08 0.00000e+00 
6.23300e-03 3.17735e+08  -3.17735e+08 0.00000e+00 
6.23470e-03 3.18078e+08  -3.18078e+08 0.00000e+00 
6.23641e-03 3.18422e+08  -3.18422e+08 0.00000e+00 
6.23811e-03 3.18765e+08  -3.18765e+08 0.00000e+00 
6.23981e-03 3.19109e+08  -3.19109e+08 0.00000e+00 
6.24152e-03 3.19454e+08  -3.19454e+08 0.00000e+00 
6.24322e-03 3.19798e+08  -3.19798e+08 0.00000e+00 
6.24492e-03 3.20143e+08  -3.20143e+08 0.00000e+00 
6.24663e-03 3.20488e+08  -3.20488e+08 0.00000e+00 
6.24833e-03 3.20833e+08  -3.20833e+08 0.00000e+00 
6.25003e-03 3.21179e+08  -3.21179e+08 0.00000e+00 
6.25174e-03 3.21525e+08  -3.21525e+08 0.00000e+00 
6.25344e-03 3.21871e+08  -3.21871e+08 0.00000e+00 
6.25514e-03 3.22217e+08  -3.22217e+08 0.00000e+00 
6.25685e-03 3.22564e+08  -3.22564e+08 0.00000e+00 
6.25855e-03 3.22911e+08  -3.22911e+08 0.00000e+00 
6.26025e-03 3.23258e+08  -3.23258e+08 0.00000e+00 
6.26196e-03 3.23606e+08  -3.23606e+08 0.00000e+00 
6.26366e-03 3.23954e+08  -3.23954e+08 0.00000e+00 
6.26536e-03 3.24302e+08  -3.24302e+08 0.00000e+00 
6.26707e-03 3.24650e+08  -3.24650e+08 0.00000e+00 
6.26877e-03 3.24999e+08  -3.24999e+08 0.00000e+00 
6.27047e-03 3.25348e+08  -3.25348e+08 0.00000e+00 
6.27218e-03 3.25697e+08  -3.25697e+08 0.00000e+00 
6.27388e-03 3.26047e+08  -3.26047e+08 0.00000e+00 
6.27558e-03 3.26396e+08  -3.26396e+08 0.00000e+00 
6.27729e-03 3.26746e+08  -3.26746e+08 0.00000e+00 
6.27899e-03 3.27097e+08  -3.27097e+08 0.00000e+00 
6.28069e-03 3.27447e+08  -3.27447e+08 0.00000e+00 
6.28240e-03 3.27798e+08  -3.27798e+08 0.00000e+00 
6.28410e-03 3.28149e+08  -3.28149e+08 0.00000e+00 
6.28580e-03 3.28501e+08  -3.28501e+08 0.00000e+00 
6.28751e-03 3.28853e+08  -3.28853e+08 0.00000e+00 
6.28921e-03 3.29205e+08  -3.29205e+08 0.00000e+00 
6.29091e-03 3.29557e+08  -3.29557e+08 0.00000e+00 
6.29262e-03 3.29909e+08  -3.29909e+08 0.00000e+00 
6.29432e-03 3.30262e+08  -3.30262e+08 0.00000e+00 
6.29602e-03 3.30615e+08  -3.30615e+08 0.00000e+00 
6.29773e-03 3.30969e+08  -3.30969e+08 0.00000e+00 
6.29943e-03 3.31322e+08  -3.31322e+08 0.00000e+00 
6.30113e-03 3.31676e+08  -3.31676e+08 0.00000e+00 
6.30284e-03 3.32031e+08  -3.32031e+08 0.00000e+00 
6.30454e-03 3.32385e+08  -3.32385e+08 0.00000e+00 
6.30624e-03 3.32740e+08  -3.32740e+08 0.00000e+00 
6.30795e-03 3.33095e+08  -3.33095e+08 0.00000e+00 
6.30965e-03 3.33450e+08  -3.33450e+08 0.00000e+00 
6.31135e-03 3.33806e+08  -3.33806e+08 0.00000e+00 
6.31306e-03 3.34162e+08  -3.34162e+08 0.00000e+00 
6.31476e-03 3.34518e+08  -3.34518e+08 0.00000e+00 
6.31646e-03 3.34875e+08  -3.34874e+08 0.00000e+00 
6.31817e-03 3.35231e+08  -3.35231e+08 0.00000e+00 
6.31987e-03 3.35588e+08  -3.35588e+08 0.00000e+00 
6.32157e-03 3.35946e+08  -3.35946e+08 0.00000e+00 
6.32328e-03 3.36303e+08  -3.36303e+08 0.00000e+00 
6.32498e-03 3.36661e+08  -3.36661e+08 0.00000e+00 
6.32668e-03 3.37019e+08  -3.37019e+08 0.00000e+00 
6.32839e-03 3.37378e+08  -3.37378e+08 0.00000e+00 
6.33009e-03 3.37736e+08  -3.37736e+08 0.00000e+00 
6.33179e-03 3.38095e+08  -3.38095e+08 0.00000e+00 
6.33349e-03 3.38455e+08  -3.38455e+08 0.00000e+00 
6.33520e-03 3.38814e+08  -3.38814e+08 0.00000e+00 
6.33690e-03 3.39174e+08  -3.39174e+08 0.00000e+00 
6.33860e-03 3.39534e+08  -3.39534e+08 0.00000e+00 
6.34031e-03 3.39895e+08  -3.39895e+08 0.00000e+00 
6.34201e-03 3.40256e+08  -3.40255e+08 0.00000e+00 
6.34371e-03 3.40616e+08  -3.40616e+08 0.00000e+00 
6.34542e-03 3.40978e+08  -3.40978e+08 0.00000e+00 
6.34712e-03 3.41339e+08  -3.41339e+08 0.00000e+00 
6.34882e-03 3.41701e+08  -3.41701e+08 0.00000e+00 
6.35053e-03 3.42063e+08  -3.42063e+08 0.00000e+00 
6.35223e-03 3.42426e+08  -3.42426e+08 0.00000e+00 
6.35393e-03 3.42788e+08  -3.42788e+08 0.00000e+00 
6.35564e-03 3.43151e+08  -3.43151e+08 0.00000e+00 
6.35734e-03 3.43515e+08  -3.43515e+08 0.00000e+00 
6.35904e-03 3.43878e+08  -3.43878e+08 0.00000e+00 
6.36074e-03 3.44242e+08  -3.44242e+08 0.00000e+00 
6.36245e-03 3.44606e+08  -3.44606e+08 0.00000e+00 
6.36415e-03 3.44971e+08  -3.44971e+08 0.00000e+00 
6.36585e-03 3.45335e+08  -3.45335e+08 0.00000e+00 
6.36756e-03 3.45700e+08  -3.45700e+08 0.00000e+00 
6.36926e-03 3.46066e+08  -3.46066e+08 0.00000e+00 
6.37096e-03 3.46431e+08  -3.46431e+08 0.00000e+00 
6.37267e-03 3.46797e+08  -3.46797e+08 0.00000e+00 
6.37437e-03 3.47163e+08  -3.47163e+08 0.00000e+00 
6.37607e-03 3.47529e+08  -3.47529e+08 0.00000e+00 
6.37777e-03 3.47896e+08  -3.47896e+08 0.00000e+00 
6.37948e-03 3.48263e+08  -3.48263e+08 0.00000e+00 
6.38118e-03 3.48630e+08  -3.48630e+08 0.00000e+00 
6.38288e-03 3.48998e+08  -3.48998e+08 0.00000e+00 
6.38459e-03 3.49366e+08  -3.49366e+08 0.00000e+00 
6.38629e-03 3.49734e+08  -3.49734e+08 0.00000e+00 
6.38799e-03 3.50102e+08  -3.50102e+08 0.00000e+00 
6.38970e-03 3.50471e+08  -3.50471e+08 0.00000e+00 
6.39140e-03 3.50840e+08  -3.50840e+08 0.00000e+00 
6.39310e-03 3.51209e+08  -3.51209e+08 0.00000e+00 
6.39480e-03 3.51579e+08  -3.51579e+08 0.00000e+00 
6.39651e-03 3.51949e+08  -3.51949e+08 0.00000e+00 
6.39821e-03 3.52319e+08  -3.52319e+08 0.00000e+00 
6.39991e-03 3.52689e+08  -3.52689e+08 0.00000e+00 
6.40162e-03 3.53060e+08  -3.53060e+08 0.00000e+00 
6.40332e-03 3.53431e+08  -3.53431e+08 0.00000e+00 
6.40502e-03 3.53802e+08  -3.53802e+08 0.00000e+00 
6.40673e-03 3.54174e+08  -3.54174e+08 0.00000e+00 
6.40843e-03 3.54546e+08  -3.54546e+08 0.00000e+00 
6.41013e-03 3.54918e+08  -3.54918e+08 0.00000e+00 
6.41183e-03 3.55290e+08  -3.55290e+08 0.00000e+00 
6.41354e-03 3.55663e+08  -3.55663e+08 0.00000e+00 
6.41524e-03 3.56036e+08  -3.56036e+08 0.00000e+00 
6.41694e-03 3.56410e+08  -3.56410e+08 0.00000e+00 
6.41865e-03 3.56783e+08  -3.56783e+08 0.00000e+00 
6.42035e-03 3.57157e+08  -3.57157e+08 0.00000e+00 
6.42205e-03 3.57531e+08  -3.57531e+08 0.00000e+00 
6.42375e-03 3.57906e+08  -3.57906e+08 0.00000e+00 
6.42546e-03 3.58281e+08  -3.58281e+08 0.00000e+00 
6.42716e-03 3.58656e+08  -3.58656e+08 0.00000e+00 
6.42886e-03 3.59031e+08  -3.59031e+08 0.00000e+00 
6.43057e-03 3.59407e+08  -3.59407e+08 0.00000e+00 
6.43227e-03 3.59783e+08  -3.59783e+08 0.00000e+00 
6.43397e-03 3.60159e+08  -3.60159e+08 0.00000e+00 
6.43567e-03 3.60535e+08  -3.60535e+08 0.00000e+00 
6.43738e-03 3.60912e+08  -3.60912e+08 0.00000e+00 
6.43908e-03 3.61289e+08  -3.61289e+08 0.00000e+00 
6.44078e-03 3.61667e+08  -3.61667e+08 0.00000e+00 
6.44249e-03 3.62044e+08  -3.62044e+08 0.00000e+00 
6.44419e-03 3.62422e+08  -3.62422e+08 0.00000e+00 
6.44589e-03 3.62801e+08  -3.62801e+08 0.00000e+00 
6.44759e-03 3.63179e+08  -3.63179e+08 0.00000e+00 
6.44930e-03 3.63558e+08  -3.63558e+08 0.00000e+00 
6.45100e-03 3.63937e+08  -3.63937e+08 0.00000e+00 
6.45270e-03 3.64317e+08  -3.64317e+08 0.00000e+00 
6.45441e-03 3.64696e+08  -3.64696e+08 0.00000e+00 
6.45611e-03 3.65076e+08  -3.65076e+08 0.00000e+00 
6.45781e-03 3.65457e+08  -3.65457e+08 0.00000e+00 
6.45951e-03 3.65837e+08  -3.65837e+08 0.00000e+00 
6.46122e-03 3.66218e+08  -3.66218e+08 0.00000e+00 
6.46292e-03 3.66599e+08  -3.66599e+08 0.00000e+00 
6.46462e-03 3.66981e+08  -3.66981e+08 0.00000e+00 
6.46633e-03 3.67363e+08  -3.67363e+08 0.00000e+00 
6.46803e-03 3.67745e+08  -3.67745e+08 0.00000e+00 
6.46973e-03 3.68127e+08  -3.68127e+08 0.00000e+00 
6.47143e-03 3.68510e+08  -3.68510e+08 0.00000e+00 
6.47314e-03 3.68893e+08  -3.68893e+08 0.00000e+00 
6.47484e-03 3.69276e+08  -3.69276e+08 0.00000e+00 
6.47654e-03 3.69660e+08  -3.69660e+08 0.00000e+00 
6.47824e-03 3.70043e+08  -3.70043e+08 0.00000e+00 
6.47995e-03 3.70428e+08  -3.70428e+08 0.00000e+00 
6.48165e-03 3.70812e+08  -3.70812e+08 0.00000e+00 
6.48335e-03 3.71197e+08  -3.71197e+08 0.00000e+00 
6.48506e-03 3.71582e+08  -3.71582e+08 0.00000e+00 
6.48676e-03 3.71967e+08  -3.71967e+08 0.00000e+00 
6.48846e-03 3.72353e+08  -3.72353e+08 0.00000e+00 
6.49016e-03 3.72739e+08  -3.72739e+08 0.00000e+00 
6.49187e-03 3.73125e+08  -3.73125e+08 0.00000e+00 
6.49357e-03 3.73511e+08  -3.73511e+08 0.00000e+00 
6.49527e-03 3.73898e+08  -3.73898e+08 0.00000e+00 
6.49697e-03 3.74285e+08  -3.74285e+08 0.00000e+00 
6.49868e-03 3.74673e+08  -3.74673e+08 0.00000e+00 
6.50038e-03 3.75060e+08  -3.75060e+08 0.00000e+00 
6.50208e-03 3.75448e+08  -3.75448e+08 0.00000e+00 
6.50378e-03 3.75837e+08  -3.75837e+08 0.00000e+00 
6.50549e-03 3.76225e+08  -3.76225e+08 0.00000e+00 
6.50719e-03 3.76614e+08  -3.76614e+08 0.00000e+00 
6.50889e-03 3.77003e+08  -3.77003e+08 0.00000e+00 
6.51060e-03 3.77393e+08  -3.77393e+08 0.00000e+00 
6.51230e-03 3.77783e+08  -3.77783e+08 0.00000e+00 
6.51400e-03 3.78173e+08  -3.78173e+08 0.00000e+00 
6.51570e-03 3.78563e+08  -3.78563e+08 0.00000e+00 
6.51741e-03 3.78954e+08  -3.78954e+08 0.00000e+00 
6.51911e-03 3.79345e+08  -3.79345e+08 0.00000e+00 
6.52081e-03 3.79736e+08  -3.79736e+08 0.00000e+00 
6.52251e-03 3.80128e+08  -3.80128e+08 0.00000e+00 
6.52422e-03 3.80520e+08  -3.80519e+08 0.00000e+00 
6.52592e-03 3.80912e+08  -3.80912e+08 0.00000e+00 
6.52762e-03 3.81304e+08  -3.81304e+08 0.00000e+00 
6.52932e-03 3.81697e+08  -3.81697e+08 0.00000e+00 
6.53103e-03 3.82090e+08  -3.82090e+08 0.00000e+00 
6.53273e-03 3.82483e+08  -3.82483e+08 0.00000e+00 
6.53443e-03 3.82877e+08  -3.82877e+08 0.00000e+00 
6.53613e-03 3.83271e+08  -3.83271e+08 0.00000e+00 
6.53784e-03 3.83665e+08  -3.83665e+08 0.00000e+00 
6.53954e-03 3.84060e+08  -3.84060e+08 0.00000e+00 
6.54124e-03 3.84455e+08  -3.84455e+08 0.00000e+00 
6.54294e-03 3.84850e+08  -3.84850e+08 0.00000e+00 
6.54465e-03 3.85245e+08  -3.85245e+08 0.00000e+00 
6.54635e-03 3.85641e+08  -3.85641e+08 0.00000e+00 
6.54805e-03 3.86037e+08  -3.86037e+08 0.00000e+00 
6.54975e-03 3.86434e+08  -3.86434e+08 0.00000e+00 
6.55146e-03 3.86830e+08  -3.86830e+08 0.00000e+00 
6.55316e-03 3.87227e+08  -3.87227e+08 0.00000e+00 
6.55486e-03 3.87625e+08  -3.87624e+08 0.00000e+00 
6.55656e-03 3.88022e+08  -3.88022e+08 0.00000e+00 
6.55827e-03 3.88420e+08  -3.88420e+08 0.00000e+00 
6.55997e-03 3.88818e+08  -3.88818e+08 0.00000e+00 
6.56167e-03 3.89217e+08  -3.89217e+08 0.00000e+00 
6.56337e-03 3.89615e+08  -3.89615e+08 0.00000e+00 
6.56508e-03 3.90015e+08  -3.90015e+08 0.00000e+00 
6.56678e-03 3.90414e+08  -3.90414e+08 0.00000e+00 
6.56848e-03 3.90814e+08  -3.90814e+08 0.00000e+00 
6.57018e-03 3.91214e+08  -3.91214e+08 0.00000e+00 
6.57189e-03 3.91614e+08  -3.91614e+08 0.00000e+00 
6.57359e-03 3.92015e+08  -3.92015e+08 0.00000e+00 
6.57529e-03 3.92415e+08  -3.92415e+08 0.00000e+00 
6.57699e-03 3.92817e+08  -3.92817e+08 0.00000e+00 
6.57870e-03 3.93218e+08  -3.93218e+08 0.00000e+00 
6.58040e-03 3.93620e+08  -3.93620e+08 0.00000e+00 
6.58210e-03 3.94022e+08  -3.94022e+08 0.00000e+00 
6.58380e-03 3.94425e+08  -3.94425e+08 0.00000e+00 
6.58551e-03 3.94827e+08  -3.94827e+08 0.00000e+00 
6.58721e-03 3.95230e+08  -3.95230e+08 0.00000e+00 
6.58891e-03 3.95634e+08  -3.95634e+08 0.00000e+00 
6.59061e-03 3.96037e+08  -3.96037e+08 0.00000e+00 
6.59232e-03 3.96441e+08  -3.96441e+08 0.00000e+00 
6.59402e-03 3.96846e+08  -3.96845e+08 0.00000e+00 
6.59572e-03 3.97250e+08  -3.97250e+08 0.00000e+00 
6.59742e-03 3.97655e+08  -3.97655e+08 0.00000e+00 
6.59912e-03 3.98060e+08  -3.98060e+08 0.00000e+00 
6.60083e-03 3.98466e+08  -3.98466e+08 0.00000e+00 
6.60253e-03 3.98871e+08  -3.98871e+08 0.00000e+00 
6.60423e-03 3.99277e+08  -3.99277e+08 0.00000e+00 
6.60593e-03 3.99684e+08  -3.99684e+08 0.00000e+00 
6.60764e-03 4.00091e+08  -4.00091e+08 0.00000e+00 
6.60934e-03 4.00498e+08  -4.00498e+08 0.00000e+00 
6.61104e-03 4.00905e+08  -4.00905e+08 0.00000e+00 
6.61274e-03 4.01313e+08  -4.01312e+08 0.00000e+00 
6.61445e-03 4.01720e+08  -4.01720e+08 0.00000e+00 
6.61615e-03 4.02129e+08  -4.02129e+08 0.00000e+00 
6.61785e-03 4.02537e+08  -4.02537e+08 0.00000e+00 
6.61955e-03 4.02946e+08  -4.02946e+08 0.00000e+00 
6.62126e-03 4.03355e+08  -4.03355e+08 0.00000e+00 
6.62296e-03 4.03765e+08  -4.03765e+08 0.00000e+00 
6.62466e-03 4.04174e+08  -4.04174e+08 0.00000e+00 
6.62636e-03 4.04585e+08  -4.04585e+08 0.00000e+00 
6.62806e-03 4.04995e+08  -4.04995e+08 0.00000e+00 
6.62977e-03 4.05406e+08  -4.05406e+08 0.00000e+00 
6.63147e-03 4.05817e+08  -4.05817e+08 0.00000e+00 
6.63317e-03 4.06228e+08  -4.06228e+08 0.00000e+00 
6.63487e-03 4.06640e+08  -4.06640e+08 0.00000e+00 
6.63658e-03 4.07052e+08  -4.07051e+08 0.00000e+00 
6.63828e-03 4.07464e+08  -4.07464e+08 0.00000e+00 
6.63998e-03 4.07876e+08  -4.07876e+08 0.00000e+00 
6.64168e-03 4.08289e+08  -4.08289e+08 0.00000e+00 
6.64338e-03 4.08702e+08  -4.08702e+08 0.00000e+00 
6.64509e-03 4.09116e+08  -4.09116e+08 0.00000e+00 
6.64679e-03 4.09530e+08  -4.09530e+08 0.00000e+00 
6.64849e-03 4.09944e+08  -4.09944e+08 0.00000e+00 
6.65019e-03 4.10358e+08  -4.10358e+08 0.00000e+00 
6.65190e-03 4.10773e+08  -4.10773e+08 0.00000e+00 
6.65360e-03 4.11188e+08  -4.11188e+08 0.00000e+00 
6.65530e-03 4.11603e+08  -4.11603e+08 0.00000e+00 
6.65700e-03 4.12019e+08  -4.12019e+08 0.00000e+00 
6.65870e-03 4.12435e+08  -4.12435e+08 0.00000e+00 
6.66041e-03 4.12851e+08  -4.12851e+08 0.00000e+00 
6.66211e-03 4.13268e+08  -4.13268e+08 0.00000e+00 
6.66381e-03 4.13685e+08  -4.13685e+08 0.00000e+00 
6.66551e-03 4.14102e+08  -4.14102e+08 0.00000e+00 
6.66722e-03 4.14519e+08  -4.14519e+08 0.00000e+00 
6.66892e-03 4.14937e+08  -4.14937e+08 0.00000e+00 
6.67062e-03 4.15355e+08  -4.15355e+08 0.00000e+00 
6.67232e-03 4.15774e+08  -4.15774e+08 0.00000e+00 
6.67402e-03 4.16192e+08  -4.16192e+08 0.00000e+00 
6.67573e-03 4.16611e+08  -4.16611e+08 0.00000e+00 
6.67743e-03 4.17031e+08  -4.17031e+08 0.00000e+00 
6.67913e-03 4.17451e+08  -4.17451e+08 0.00000e+00 
6.68083e-03 4.17871e+08  -4.17871e+08 0.00000e+00 
6.68253e-03 4.18291e+08  -4.18291e+08 0.00000e+00 
6.68424e-03 4.18712e+08  -4.18712e+08 0.00000e+00 
6.68594e-03 4.19133e+08  -4.19132e+08 0.00000e+00 
6.68764e-03 4.19554e+08  -4.19554e+08 0.00000e+00 
6.68934e-03 4.19975e+08  -4.19975e+08 0.00000e+00 
6.69105e-03 4.20397e+08  -4.20397e+08 0.00000e+00 
6.69275e-03 4.20819e+08  -4.20819e+08 0.00000e+00 
6.69445e-03 4.21242e+08  -4.21242e+08 0.00000e+00 
6.69615e-03 4.21665e+08  -4.21665e+08 0.00000e+00 
6.69785e-03 4.22088e+08  -4.22088e+08 0.00000e+00 
6.69956e-03 4.22511e+08  -4.22511e+08 0.00000e+00 
6.70126e-03 4.22935e+08  -4.22935e+08 0.00000e+00 
6.70296e-03 4.23359e+08  -4.23359e+08 0.00000e+00 
6.70466e-03 4.23784e+08  -4.23784e+08 0.00000e+00 
6.70636e-03 4.24208e+08  -4.24208e+08 0.00000e+00 
6.70807e-03 4.24633e+08  -4.24633e+08 0.00000e+00 
6.70977e-03 4.25059e+08  -4.25059e+08 0.00000e+00 
6.71147e-03 4.25484e+08  -4.25484e+08 0.00000e+00 
6.71317e-03 4.25910e+08  -4.25910e+08 0.00000e+00 
6.71487e-03 4.26337e+08  -4.26337e+08 0.00000e+00 
6.71658e-03 4.26763e+08  -4.26763e+08 0.00000e+00 
6.71828e-03 4.27190e+08  -4.27190e+08 0.00000e+00 
6.71998e-03 4.27617e+08  -4.27617e+08 0.00000e+00 
6.72168e-03 4.28045e+08  -4.28045e+08 0.00000e+00 
6.72338e-03 4.28473e+08  -4.28473e+08 0.00000e+00 
6.72509e-03 4.28901e+08  -4.28901e+08 0.00000e+00 
6.72679e-03 4.29330e+08  -4.29330e+08 0.00000e+00 
6.72849e-03 4.29758e+08  -4.29758e+08 0.00000e+00 
6.73019e-03 4.30188e+08  -4.30188e+08 0.00000e+00 
6.73189e-03 4.30617e+08  -4.30617e+08 0.00000e+00 
6.73360e-03 4.31047e+08  -4.31047e+08 0.00000e+00 
6.73530e-03 4.31477e+08  -4.31477e+08 0.00000e+00 
6.73700e-03 4.31907e+08  -4.31907e+08 0.00000e+00 
6.73870e-03 4.32338e+08  -4.32338e+08 0.00000e+00 
6.74040e-03 4.32769e+08  -4.32769e+08 0.00000e+00 
6.74211e-03 4.33200e+08  -4.33200e+08 0.00000e+00 
6.74381e-03 4.33632e+08  -4.33632e+08 0.00000e+00 
6.74551e-03 4.34064e+08  -4.34064e+08 0.00000e+00 
6.74721e-03 4.34497e+08  -4.34496e+08 0.00000e+00 
6.74891e-03 4.34929e+08  -4.34929e+08 0.00000e+00 
6.75062e-03 4.35362e+08  -4.35362e+08 0.00000e+00 
6.75232e-03 4.35795e+08  -4.35795e+08 0.00000e+00 
6.75402e-03 4.36229e+08  -4.36229e+08 0.00000e+00 
6.75572e-03 4.36663e+08  -4.36663e+08 0.00000e+00 
6.75742e-03 4.37097e+08  -4.37097e+08 0.00000e+00 
6.75912e-03 4.37532e+08  -4.37532e+08 0.00000e+00 
6.76083e-03 4.37967e+08  -4.37967e+08 0.00000e+00 
6.76253e-03 4.38402e+08  -4.38402e+08 0.00000e+00 
6.76423e-03 4.38837e+08  -4.38837e+08 0.00000e+00 
6.76593e-03 4.39273e+08  -4.39273e+08 0.00000e+00 
6.76763e-03 4.39709e+08  -4.39709e+08 0.00000e+00 
6.76934e-03 4.40146e+08  -4.40146e+08 0.00000e+00 
6.77104e-03 4.40583e+08  -4.40583e+08 0.00000e+00 
6.77274e-03 4.41020e+08  -4.41020e+08 0.00000e+00 
6.77444e-03 4.41457e+08  -4.41457e+08 0.00000e+00 
6.77614e-03 4.41895e+08  -4.41895e+08 0.00000e+00 
6.77785e-03 4.42333e+08  -4.42333e+08 0.00000e+00 
6.77955e-03 4.42771e+08  -4.42771e+08 0.00000e+00 
6.78125e-03 4.43210e+08  -4.43210e+08 0.00000e+00 
6.78295e-03 4.43649e+08  -4.43649e+08 0.00000e+00 
6.78465e-03 4.44088e+08  -4.44088e+08 0.00000e+00 
6.78635e-03 4.44528e+08  -4.44528e+08 0.00000e+00 
6.78806e-03 4.44968e+08  -4.44968e+08 0.00000e+00 
6.78976e-03 4.45409e+08  -4.45408e+08 0.00000e+00 
6.79146e-03 4.45849e+08  -4.45849e+08 0.00000e+00 
6.79316e-03 4.46290e+08  -4.46290e+08 0.00000e+00 
6.79486e-03 4.46731e+08  -4.46731e+08 0.00000e+00 
6.79657e-03 4.47173e+08  -4.47173e+08 0.00000e+00 
6.79827e-03 4.47615e+08  -4.47615e+08 0.00000e+00 
6.79997e-03 4.48057e+08  -4.48057e+08 0.00000e+00 
6.80167e-03 4.48500e+08  -4.48500e+08 0.00000e+00 
6.80337e-03 4.48943e+08  -4.48943e+08 0.00000e+00 
6.80507e-03 4.49386e+08  -4.49386e+08 0.00000e+00 
6.80678e-03 4.49830e+08  -4.49830e+08 0.00000e+00 
6.80848e-03 4.50274e+08  -4.50273e+08 0.00000e+00 
6.81018e-03 4.50718e+08  -4.50718e+08 0.00000e+00 
6.81188e-03 4.51162e+08  -4.51162e+08 0.00000e+00 
6.81358e-03 4.51607e+08  -4.51607e+08 0.00000e+00 
6.81528e-03 4.52052e+08  -4.52052e+08 0.00000e+00 
6.81699e-03 4.52498e+08  -4.52498e+08 0.00000e+00 
6.81869e-03 4.52944e+08  -4.52944e+08 0.00000e+00 
6.82039e-03 4.53390e+08  -4.53390e+08 0.00000e+00 
6.82209e-03 4.53836e+08  -4.53836e+08 0.00000e+00 
6.82379e-03 4.54283e+08  -4.54283e+08 0.00000e+00 
6.82549e-03 4.54730e+08  -4.54730e+08 0.00000e+00 
6.82720e-03 4.55178e+08  -4.55178e+08 0.00000e+00 
6.82890e-03 4.55626e+08  -4.55626e+08 0.00000e+00 
6.83060e-03 4.56074e+08  -4.56074e+08 0.00000e+00 
6.83230e-03 4.56522e+08  -4.56522e+08 0.00000e+00 
6.83400e-03 4.56971e+08  -4.56971e+08 0.00000e+00 
6.83570e-03 4.57420e+08  -4.57420e+08 0.00000e+00 
6.83741e-03 4.57869e+08  -4.57869e+08 0.00000e+00 
6.83911e-03 4.58319e+08  -4.58319e+08 0.00000e+00 
6.84081e-03 4.58769e+08  -4.58769e+08 0.00000e+00 
6.84251e-03 4.59220e+08  -4.59220e+08 0.00000e+00 
6.84421e-03 4.59670e+08  -4.59670e+08 0.00000e+00 
6.84591e-03 4.60121e+08  -4.60121e+08 0.00000e+00 
6.84762e-03 4.60573e+08  -4.60573e+08 0.00000e+00 
6.84932e-03 4.61024e+08  -4.61024e+08 0.00000e+00 
6.85102e-03 4.61477e+08  -4.61476e+08 0.00000e+00 
6.85272e-03 4.61929e+08  -4.61929e+08 0.00000e+00 
6.85442e-03 4.62382e+08  -4.62382e+08 0.00000e+00 
6.85612e-03 4.62835e+08  -4.62835e+08 0.00000e+00 
6.85783e-03 4.63288e+08  -4.63288e+08 0.00000e+00 
6.85953e-03 4.63742e+08  -4.63742e+08 0.00000e+00 
6.86123e-03 4.64196e+08  -4.64196e+08 0.00000e+00 
6.86293e-03 4.64650e+08  -4.64650e+08 0.00000e+00 
6.86463e-03 4.65105e+08  -4.65105e+08 0.00000e+00 
6.86633e-03 4.65560e+08  -4.65560e+08 0.00000e+00 
6.86804e-03 4.66015e+08  -4.66015e+08 0.00000e+00 
6.86974e-03 4.66471e+08  -4.66471e+08 0.00000e+00 
6.87144e-03 4.66927e+08  -4.66927e+08 0.00000e+00 
6.87314e-03 4.67383e+08  -4.67383e+08 0.00000e+00 
6.87484e-03 4.67840e+08  -4.67840e+08 0.00000e+00 
6.87654e-03 4.68297e+08  -4.68297e+08 0.00000e+00 
6.87824e-03 4.68754e+08  -4.68754e+08 0.00000e+00 
6.87995e-03 4.69212e+08  -4.69211e+08 0.00000e+00 
6.88165e-03 4.69669e+08  -4.69669e+08 0.00000e+00 
6.88335e-03 4.70128e+08  -4.70128e+08 0.00000e+00 
6.88505e-03 4.70586e+08  -4.70586e+08 0.00000e+00 
6.88675e-03 4.71045e+08  -4.71045e+08 0.00000e+00 
6.88845e-03 4.71505e+08  -4.71505e+08 0.00000e+00 
6.89016e-03 4.71964e+08  -4.71964e+08 0.00000e+00 
6.89186e-03 4.72424e+08  -4.72424e+08 0.00000e+00 
6.89356e-03 4.72885e+08  -4.72884e+08 0.00000e+00 
6.89526e-03 4.73345e+08  -4.73345e+08 0.00000e+00 
6.89696e-03 4.73806e+08  -4.73806e+08 0.00000e+00 
6.89866e-03 4.74267e+08  -4.74267e+08 0.00000e+00 
6.90036e-03 4.74729e+08  -4.74729e+08 0.00000e+00 
6.90207e-03 4.75191e+08  -4.75191e+08 0.00000e+00 
6.90377e-03 4.75653e+08  -4.75653e+08 0.00000e+00 
6.90547e-03 4.76116e+08  -4.76116e+08 0.00000e+00 
